date,rainfall_mm,rainfall_3day_avg,rainfall_7day_avg,river_level_m,temperature_c,humidity_pct,wind_speed_kmh,soil_moisture_pct,elevation_m,distance_to_river_km,drainage_quality,flood
2026-01-24,5.13,14.91,13.75,7.3,19.89,59.65,5.21,44.95,5,2.18,0,0
2026-01-25,9.46,9.69,12.64,6.62,19.92,70.2,2.64,34.21,20,1.56,1,0
2026-01-26,14.49,10.63,11.65,6.84,14.46,72.91,0.31,33.57,10,2.74,0,0
2026-01-27,7.94,10.27,9.12,6.15,16.59,69.5,18.82,33.25,20,0.07,1,0
2026-01-28,8.37,7.44,12.46,5.59,15.31,64.41,3.95,26.61,50,6.32,1,0
2026-01-29,6.01,8.95,11.59,5.69,17.29,59.43,11.43,33.18,5,0.5,0,0
2026-01-30,12.46,15.66,15.36,7.93,19.11,67.19,29.49,44.72,100,0.26,1,0
2026-01-31,28.51,14.78,16.73,13.51,17.69,78.97,8.32,35.85,50,5.67,1,0
2026-02-01,3.38,24.25,19.25,4.48,16.98,66.81,5.06,32.5,20,3.55,1,0
2026-02-02,40.87,20.59,20.13,15.0,20.74,78.29,3.12,40.54,20,2.9,1,1
2026-02-03,17.52,28.13,21.59,9.85,13.51,70.34,27.19,35.3,20,0.22,2,1
2026-02-04,26.0,18.57,17.55,10.45,20.58,66.45,11.46,36.69,10,3.3,0,0
2026-02-05,12.19,20.29,20.73,9.81,17.0,71.02,10.94,31.95,5,1.88,1,0
2026-02-06,22.68,11.7,14.98,10.7,17.91,67.42,5.55,30.81,5,2.63,2,0
2026-02-07,0.24,16.17,17.2,2.57,16.99,64.05,18.65,40.57,20,7.64,0,0
2026-02-08,25.59,8.82,23.82,13.16,21.12,67.05,12.51,40.11,10,0.43,1,0
2026-02-09,0.61,19.77,22.83,6.18,15.55,65.46,3.33,35.25,5,1.4,1,0
2026-02-10,33.1,35.36,20.09,13.39,18.02,78.16,9.15,38.64,100,2.8,0,1
2026-02-11,72.36,36.89,23.17,15.0,19.03,92.27,5.62,36.23,20,1.14,1,1
2026-02-12,5.22,27.04,20.14,4.86,14.74,66.07,0.07,34.14,50,0.11,2,0
2026-02-13,3.54,10.17,24.35,5.42,16.1,58.82,16.48,45.56,10,0.24,1,0
2026-02-14,21.75,9.89,19.85,11.56,17.63,74.62,1.31,41.86,5,1.84,1,1
2026-02-15,4.38,18.74,9.8,5.5,16.13,60.82,7.13,33.82,50,0.67,2,0
2026-02-16,30.1,12.03,17.35,12.65,16.26,66.44,4.1,37.66,10,0.3,2,0
2026-02-17,1.63,11.25,19.25,5.79,17.17,55.9,4.19,37.66,5,0.83,1,0
2026-02-18,2.02,20.57,20.16,3.73,19.15,58.86,6.49,40.5,50,0.45,1,0
2026-02-19,58.06,25.63,20.38,15.0,17.15,95.87,58.17,34.15,5,0.05,1,1
2026-02-20,16.81,34.34,18.5,8.2,19.97,72.91,5.25,41.71,20,0.33,1,1
2026-02-21,28.15,16.94,20.2,12.46,15.8,82.19,2.01,39.85,20,4.29,1,0
2026-02-22,5.88,16.99,21.89,5.13,15.28,71.21,9.51,37.44,20,0.02,1,0
2026-02-23,16.93,12.11,16.05,8.51,21.62,65.79,2.7,33.98,5,2.97,1,0
2026-02-24,13.53,14.77,15.49,7.11,16.43,65.82,1.12,40.4,200,2.8,1,0
2026-02-25,13.86,14.87,12.67,9.27,15.11,64.88,0.51,34.31,50,1.66,2,0
2026-02-26,17.21,14.64,12.52,7.78,14.23,65.25,0.23,31.51,50,0.47,2,0
2026-02-27,12.85,12.82,13.24,6.47,19.85,57.22,5.64,33.37,50,4.21,1,0
2026-02-28,8.41,8.7,11.85,8.57,17.0,64.13,5.56,38.59,100,1.29,1,0
2026-03-01,4.84,11.73,12.4,6.13,17.15,55.99,2.05,26.91,50,0.38,0,0
2026-03-02,21.95,10.21,10.51,7.22,17.33,70.81,15.33,32.43,100,1.12,1,0
2026-03-03,3.85,14.49,10.78,3.98,19.65,72.5,1.38,39.66,20,0.43,1,0
2026-03-04,17.68,8.51,12.52,6.63,17.25,66.29,24.69,34.17,20,0.94,1,0
2026-03-05,3.99,12.13,12.36,3.55,22.28,62.97,8.86,36.31,100,1.37,2,0
2026-03-06,14.73,13.11,9.36,4.15,17.84,71.9,0.28,39.18,100,0.89,0,0
2026-03-07,20.62,13.02,9.11,9.52,19.68,71.71,32.96,38.1,10,2.14,1,0
2026-03-08,3.7,8.42,8.58,3.24,19.15,63.31,3.68,31.23,50,5.5,1,0
2026-03-09,0.93,2.25,12.06,3.85,17.45,58.65,5.98,34.17,50,0.86,1,0
2026-03-10,2.11,5.67,10.06,2.18,16.34,59.89,3.34,38.55,5,0.88,1,0
2026-03-11,13.97,14.83,9.95,7.79,18.16,62.19,13.04,38.68,200,2.68,1,0
2026-03-12,28.4,14.35,10.32,11.52,18.5,78.43,6.65,33.69,50,1.51,2,0
2026-03-13,0.69,16.32,11.58,5.51,16.32,51.64,1.42,34.36,50,1.12,0,0
2026-03-14,19.87,8.94,16.94,11.16,17.78,74.79,1.1,38.12,10,3.36,1,0
2026-03-15,6.26,11.97,15.81,6.32,19.9,56.11,12.92,43.16,20,4.43,2,0
2026-03-16,9.77,18.56,13.1,6.04,21.55,69.7,2.71,40.58,10,1.79,1,0
2026-03-17,39.65,18.49,13.03,15.0,19.1,78.05,1.48,38.68,20,0.41,1,0
2026-03-18,6.05,18.36,10.37,3.45,21.1,56.87,6.92,28.76,20,1.26,1,0
2026-03-19,9.39,5.22,10.12,4.63,16.1,67.59,16.23,32.67,100,1.4,0,0
2026-03-20,0.21,3.63,8.78,3.46,18.75,64.75,3.27,32.4,50,1.13,2,0
2026-03-21,1.28,1.99,5.26,6.59,20.01,58.45,3.24,39.2,10,0.61,0,0
2026-03-22,4.49,2.06,5.58,4.6,15.52,65.85,17.95,31.04,5,1.28,2,0
2026-03-23,0.42,6.63,5.95,3.41,16.33,48.79,1.6,38.65,50,1.18,0,0
2026-03-24,14.97,7.91,6.33,6.26,20.76,60.88,9.59,29.68,20,0.47,0,0
2026-03-25,8.34,11.74,6.9,7.14,15.32,70.63,31.01,30.3,200,4.67,1,0
2026-03-26,11.92,7.71,8.59,8.22,14.57,64.84,18.41,35.84,100,4.33,1,0
2026-03-27,2.88,6.69,15.73,5.31,20.29,52.13,0.64,44.13,100,2.85,2,0
2026-03-28,5.26,8.16,13.71,4.32,19.61,59.14,3.86,34.42,5,1.02,2,0
2026-03-29,16.35,24.01,17.25,7.56,18.07,63.56,1.54,24.09,100,0.93,1,0
2026-03-30,50.42,22.51,17.39,15.0,17.1,84.38,29.81,29.14,10,2.52,0,1
2026-03-31,0.78,28.12,18.76,3.83,16.29,58.53,42.65,38.99,50,1.87,1,0
2026-04-01,33.16,15.61,19.49,12.15,17.72,77.48,2.68,30.42,20,1.84,2,0
2026-04-02,12.9,19.5,17.31,5.96,20.3,66.1,11.08,32.6,50,0.27,1,0
2026-04-03,12.45,11.92,10.31,6.73,17.6,73.02,18.43,34.19,10,1.93,0,0
2026-04-04,10.41,7.98,12.17,6.03,21.44,67.33,2.66,22.62,20,4.64,1,0
2026-04-05,1.08,4.3,8.33,3.18,15.3,62.83,2.08,31.43,5,0.18,1,0
2026-04-06,1.41,5.42,11.82,4.48,17.04,66.53,0.11,28.91,5,0.83,1,0
2026-04-07,13.78,7.15,11.16,7.73,16.32,64.95,5.31,26.97,50,1.42,2,0
2026-04-08,6.25,19.14,10.01,5.03,14.88,56.82,22.97,29.99,200,2.32,1,0
2026-04-09,37.38,17.15,12.54,14.93,16.73,84.73,23.33,29.67,100,0.19,2,0
2026-04-10,7.83,15.84,13.08,4.66,17.85,64.59,1.37,37.58,20,4.12,0,0
2026-04-11,2.32,9.65,12.71,4.32,18.05,61.86,2.29,41.07,5,0.08,1,0
2026-04-12,18.81,8.78,14.38,9.32,21.33,66.24,5.24,33.93,5,3.9,1,0
2026-04-13,5.21,11.73,13.98,3.26,17.9,59.52,15.17,32.61,10,0.06,2,0
2026-04-14,11.18,11.45,16.23,8.05,19.26,69.82,9.46,34.42,200,0.33,1,0
2026-04-15,17.95,21.24,18.32,7.83,17.07,73.9,7.21,31.79,20,3.22,2,0
2026-04-16,34.58,25.37,18.07,13.98,20.28,81.21,8.96,30.78,100,3.93,2,0
2026-04-17,23.57,25.02,23.58,11.97,21.71,75.75,1.01,31.2,50,8.06,1,1
2026-04-18,16.92,19.19,22.73,9.69,17.96,71.31,6.49,32.44,50,0.25,2,0
2026-04-19,17.07,25.92,20.17,8.66,14.9,69.19,48.36,46.23,200,1.5,1,1
2026-04-20,43.76,22.03,15.91,15.0,15.77,81.0,0.93,32.91,10,0.16,2,1
2026-04-21,5.26,16.35,13.07,6.22,17.42,68.68,7.32,20.52,20,0.34,2,0
2026-04-22,0.02,3.35,12.97,4.31,17.75,58.14,3.5,32.25,100,0.38,2,0
2026-04-23,4.76,2.82,12.69,4.19,18.22,64.23,7.76,27.12,50,0.13,1,0
2026-04-24,3.69,8.24,8.36,3.65,17.73,57.82,8.53,33.64,10,4.47,2,0
2026-04-25,16.26,11.67,7.65,5.89,16.81,64.84,8.62,32.82,10,0.27,1,0
2026-04-26,15.07,14.94,10.44,8.2,15.51,66.35,19.12,34.46,100,1.98,1,0
2026-04-27,13.5,9.6,10.6,7.45,17.57,62.73,4.94,34.04,5,1.97,1,0
2026-04-28,0.25,11.11,12.42,4.94,20.46,64.11,7.26,33.1,200,0.44,2,0
2026-04-29,19.57,8.56,11.84,9.8,18.78,63.05,0.11,27.45,5,12.89,1,0
2026-04-30,5.86,13.95,10.58,6.86,17.79,63.43,15.59,33.86,50,0.85,1,0
2026-05-01,16.41,11.49,8.96,7.59,18.77,68.87,3.0,38.68,50,4.71,1,0
2026-05-02,12.2,11.63,9.14,8.53,15.95,57.05,16.96,42.73,50,5.92,2,0
2026-05-03,6.29,6.89,10.16,4.75,15.67,60.94,3.09,32.87,20,5.95,1,0
2026-05-04,2.17,3.32,14.69,5.08,15.17,62.36,0.11,35.23,100,2.8,2,0
2026-05-05,1.49,10.12,14.6,2.2,16.4,62.89,1.68,38.34,50,0.59,0,0
2026-05-06,26.71,21.93,13.09,11.8,15.8,72.34,42.46,42.7,100,0.26,2,0
2026-05-07,37.59,26.68,13.29,12.39,19.04,82.18,3.85,32.89,10,1.69,1,1
2026-05-08,15.74,18.32,15.78,7.9,15.66,67.32,1.15,39.78,5,0.89,1,1
2026-05-09,1.64,8.36,18.81,4.52,14.99,60.89,1.26,33.41,5,3.56,1,0
2026-05-10,7.71,9.64,15.26,5.19,20.47,65.11,3.72,37.75,10,2.73,0,0
2026-05-11,19.58,16.66,9.89,8.11,15.67,74.43,0.38,38.81,50,0.65,1,0
2026-05-12,22.7,14.72,10.31,11.33,16.87,67.97,7.16,27.67,20,0.03,2,0
2026-05-13,1.89,8.2,11.03,3.94,17.45,58.51,2.4,31.78,100,0.54,2,0
2026-05-14,0.0,6.86,10.55,2.91,14.26,56.66,7.33,38.99,10,1.67,1,0
2026-05-15,18.68,8.43,7.78,9.15,18.99,67.68,1.52,36.19,20,0.16,2,0
2026-05-16,6.61,9.9,6.21,8.65,17.78,70.44,5.62,37.66,100,2.15,2,0
2026-05-17,4.41,3.74,10.02,6.21,19.61,65.07,9.11,38.25,200,2.23,1,0
2026-05-18,0.19,5.42,16.79,4.95,15.12,54.44,0.64,35.01,200,0.37,1,0
2026-05-19,11.66,13.47,15.91,7.52,16.66,62.83,5.09,47.36,100,1.81,1,0
2026-05-20,28.57,29.22,16.51,12.27,16.53,76.15,3.6,37.29,50,1.87,0,1
2026-05-21,47.42,29.5,16.08,14.85,16.97,79.18,2.75,21.15,200,1.3,2,1
2026-05-22,12.51,23.59,17.75,6.44,13.52,62.63,9.28,35.69,50,6.13,0,0
2026-05-23,10.84,8.23,17.11,6.17,16.64,72.14,8.88,34.5,200,0.23,1,0
2026-05-24,1.33,8.04,15.03,1.65,13.55,57.6,9.96,39.99,5,1.04,2,0
2026-05-25,11.94,6.81,9.31,5.69,17.1,70.74,1.73,31.47,200,4.29,2,0
2026-05-26,7.17,11.04,8.11,3.27,12.12,69.86,3.36,38.74,50,0.98,0,0
2026-05-27,14.01,9.52,6.78,7.66,12.66,63.34,2.35,35.5,10,1.11,1,0
2026-05-28,7.38,8.51,7.4,6.7,17.99,59.24,7.78,27.96,10,2.21,1,0
2026-05-29,4.12,4.33,5.91,6.06,15.24,60.68,6.18,31.66,100,2.19,2,0
2026-05-30,1.5,3.76,5.3,4.45,14.35,55.31,4.01,28.24,50,0.05,2,0
2026-05-31,5.67,2.9,12.67,4.05,18.85,63.44,15.42,35.99,200,1.22,0,0
2026-06-01,1.52,3.37,12.87,1.64,16.96,59.73,0.99,31.24,10,0.81,1,0
2026-06-02,2.92,23.33,13.91,2.27,18.03,63.26,36.85,35.93,20,1.98,0,0
2026-06-03,65.54,25.75,18.12,15.0,15.94,99.75,1.24,35.89,20,1.62,2,1
2026-06-04,8.81,28.58,28.93,5.08,21.62,68.49,14.83,40.81,50,2.1,0,0
2026-06-05,11.39,17.07,30.58,6.72,15.04,68.14,4.59,52.49,50,2.12,2,0
2026-06-06,31.03,41.23,33.75,11.59,19.73,65.68,20.04,41.7,50,0.59,0,1
2026-06-07,81.29,41.81,25.24,15.0,16.1,100.0,0.77,30.42,5,0.57,2,1
2026-06-08,13.11,39.83,24.76,7.15,12.91,75.17,4.7,44.98,5,0.92,1,1
2026-06-09,25.11,14.72,24.24,11.04,17.17,57.5,4.09,44.74,5,0.55,1,1
2026-06-10,5.94,12.17,22.2,6.65,16.82,66.42,49.85,28.98,100,2.3,1,0
2026-06-11,5.47,6.38,13.04,3.73,14.08,61.94,42.37,31.71,20,1.85,1,0
2026-06-12,7.73,9.98,11.98,6.32,14.32,59.62,2.1,36.97,20,0.49,1,0
2026-06-13,16.74,13.89,8.7,8.51,16.11,72.38,9.94,36.1,20,4.31,0,0
2026-06-14,17.19,13.21,10.0,8.26,16.84,77.15,7.67,33.98,100,1.23,0,0
2026-06-15,5.68,8.34,9.51,6.27,11.19,66.72,1.68,33.89,5,0.27,1,0
2026-06-16,2.14,7.61,10.26,5.2,18.23,59.22,1.84,29.41,10,0.48,1,0
2026-06-17,15.01,6.41,10.4,6.87,15.12,62.79,45.33,22.16,50,1.55,2,0
2026-06-18,2.06,10.01,10.53,3.9,13.43,61.75,6.03,44.46,200,0.83,2,0
2026-06-19,12.96,10.92,12.71,7.73,17.97,70.85,1.34,30.24,50,3.81,0,0
2026-06-20,17.73,16.26,16.83,8.49,16.03,66.93,2.42,37.61,20,1.37,1,0
2026-06-21,18.09,18.94,16.17,9.63,18.5,67.59,3.12,35.67,50,4.94,2,0
2026-06-22,21.0,23.34,18.68,10.14,16.93,84.61,7.15,41.96,200,0.21,1,0
2026-06-23,30.94,20.78,18.9,14.98,16.04,80.86,4.09,38.13,50,2.21,0,0
2026-06-24,10.4,20.33,16.81,4.78,15.72,70.95,6.07,37.49,20,4.34,1,0
2026-06-25,19.65,14.84,14.28,9.25,16.98,62.53,1.82,22.54,20,0.69,1,0
2026-06-26,14.48,12.41,12.0,6.75,15.18,63.7,3.96,30.63,200,0.29,0,0
2026-06-27,3.1,5.99,8.83,5.15,14.29,61.92,0.73,37.26,50,1.22,2,0
2026-06-28,0.39,2.84,9.4,1.68,17.21,55.19,22.05,37.03,50,6.51,1,0
2026-06-29,5.02,4.73,10.66,5.42,15.69,70.51,2.22,29.51,10,2.01,2,0
2026-06-30,8.78,9.4,9.06,5.38,16.03,71.44,14.14,25.73,50,2.07,2,0
2026-07-01,14.4,17.21,8.9,6.94,18.13,64.53,4.3,34.19,20,2.23,2,0
2026-07-02,28.45,15.38,15.94,10.3,15.72,83.15,6.43,21.84,10,0.08,1,0
2026-07-03,3.28,11.25,15.47,3.92,15.96,61.62,3.44,30.44,100,1.18,1,0
2026-07-04,2.01,18.31,15.61,5.41,14.72,73.95,11.92,45.04,20,0.16,1,0
2026-07-05,49.65,17.79,15.44,15.0,16.77,85.55,18.61,43.4,20,0.76,1,1
2026-07-06,1.72,20.38,13.05,4.77,16.6,63.74,3.37,37.65,200,3.45,2,0
2026-07-07,9.77,8.23,12.77,8.43,17.69,71.88,2.77,36.65,10,2.14,0,0
2026-07-08,13.21,11.56,12.61,7.78,14.72,72.99,11.44,25.29,50,10.84,2,0
2026-07-09,11.69,8.75,5.76,6.34,14.95,68.4,2.17,28.6,50,0.38,1,0
2026-07-10,1.35,4.64,7.4,4.47,17.44,59.97,10.21,31.48,200,1.01,2,0
2026-07-11,0.88,1.3,7.69,3.11,16.35,63.01,0.99,29.48,100,3.32,1,0
2026-07-12,1.67,5.26,6.37,3.4,14.03,56.76,9.68,30.8,50,0.49,1,0
2026-07-13,13.21,8.89,6.88,5.64,18.44,67.37,7.2,39.25,20,0.33,2,0
2026-07-14,11.79,9.67,10.36,8.15,12.42,60.35,1.21,31.43,20,1.12,0,0
2026-07-15,3.99,10.34,10.32,4.23,17.38,53.09,10.47,32.42,200,0.97,0,0
2026-07-16,15.23,14.98,11.56,8.29,13.27,67.87,5.92,38.32,5,7.84,1,0
2026-07-17,25.73,13.87,12.18,9.98,19.56,79.18,2.45,27.77,100,1.22,1,0
2026-07-18,0.64,12.24,11.12,4.21,12.69,64.95,4.36,30.25,20,3.95,0,0
2026-07-19,10.34,9.5,11.34,5.69,18.07,64.76,6.77,30.85,10,4.38,0,0
2026-07-20,17.53,10.75,11.2,8.59,15.6,77.5,0.96,34.76,10,0.34,0,0
2026-07-21,4.36,9.14,12.41,5.86,15.02,59.34,31.61,33.24,5,2.51,2,0
2026-07-22,5.52,8.05,15.88,6.1,16.11,53.17,10.95,34.79,200,0.65,1,0
2026-07-23,14.26,18.0,16.28,7.75,17.0,56.22,1.08,33.19,100,0.2,2,0
2026-07-24,34.23,24.47,16.58,11.65,13.91,71.21,17.31,31.28,50,4.15,1,0
2026-07-25,24.91,24.09,16.93,14.56,14.08,76.54,3.89,39.82,50,0.69,2,0
2026-07-26,13.12,19.23,18.34,9.53,17.0,63.39,9.08,35.65,50,0.85,1,0
2026-07-27,19.65,13.19,17.64,10.26,12.28,72.13,3.25,40.15,100,0.78,1,0
2026-07-28,6.81,13.94,13.2,4.64,14.52,71.64,13.22,29.72,100,0.45,1,0
2026-07-29,15.37,10.53,12.24,7.97,21.76,62.18,12.84,31.57,10,1.14,0,0
2026-07-30,9.42,9.31,12.11,5.67,13.73,67.1,8.03,33.74,20,1.12,2,0
2026-07-31,3.16,10.24,10.25,5.96,17.95,64.27,2.76,33.46,50,1.05,2,0
2026-08-01,18.15,11.17,14.47,9.26,14.48,64.77,2.93,39.56,200,4.96,1,0
2026-08-02,12.19,12.33,12.32,6.22,16.66,72.87,4.83,32.78,50,0.83,2,0
2026-08-03,6.66,18.4,11.79,4.93,16.94,61.89,1.57,38.45,100,0.06,1,0
2026-08-04,36.34,14.44,11.46,15.0,17.88,76.25,4.12,36.46,100,0.39,1,0
2026-08-05,0.32,14.12,11.99,5.52,15.21,70.72,11.53,34.26,50,2.56,2,0
2026-08-06,5.69,2.3,12.84,7.04,19.58,65.46,17.77,30.38,100,1.79,1,0
2026-08-07,0.88,9.46,12.75,4.67,14.42,65.07,4.04,38.88,20,6.06,1,0
2026-08-08,21.82,13.62,9.97,9.74,16.06,77.68,2.66,29.36,20,2.37,1,0
2026-08-09,18.17,15.34,11.01,5.06,16.07,65.83,17.88,34.3,100,0.43,1,0
2026-08-10,6.04,13.7,13.22,5.67,13.33,69.27,22.14,35.02,10,0.26,0,0
2026-08-11,16.89,10.16,14.39,8.56,14.99,65.94,5.28,34.72,20,1.47,0,0
2026-08-12,7.56,15.21,12.41,5.94,15.88,61.06,0.27,33.02,50,2.19,2,0
2026-08-13,21.17,12.61,15.67,9.92,14.68,69.23,11.87,32.16,20,0.36,1,0
2026-08-14,9.08,12.74,15.42,4.63,20.42,61.43,15.33,28.08,200,1.84,0,0
2026-08-15,7.97,19.33,13.28,6.56,13.85,68.1,0.18,42.33,200,4.01,2,0
2026-08-16,40.94,17.75,14.09,15.0,17.88,81.81,9.04,33.18,50,2.6,1,1
2026-08-17,4.33,15.73,18.53,5.62,17.23,59.71,8.88,36.77,50,2.18,0,0
2026-08-18,1.93,6.48,18.25,5.21,15.48,64.34,4.76,36.63,50,3.11,2,0
2026-08-19,13.18,22.45,17.24,8.18,13.77,65.21,13.85,42.38,20,0.22,2,0
2026-08-20,52.26,24.19,12.28,15.0,13.95,84.49,5.59,44.58,10,0.46,0,1
2026-08-21,7.12,20.11,13.18,5.55,14.45,63.8,11.29,36.07,50,0.08,2,0
2026-08-22,0.96,4.77,13.28,3.9,11.9,62.8,7.28,34.53,50,0.31,2,0
2026-08-23,6.22,5.92,13.7,5.49,13.46,65.06,2.86,29.86,10,4.89,1,0
2026-08-24,10.58,6.48,19.3,7.87,12.5,63.47,9.33,30.5,100,0.5,1,0
2026-08-25,2.65,9.77,19.57,5.07,18.14,65.56,13.35,28.96,50,2.17,1,0
2026-08-26,16.1,36.73,20.37,10.82,16.68,66.94,36.46,34.17,10,2.35,0,1
2026-08-27,91.45,38.85,20.58,15.0,17.01,100.0,4.78,27.78,50,2.07,1,1
2026-08-28,9.02,35.68,19.33,6.3,16.61,57.17,0.67,43.13,10,1.61,2,0
2026-08-29,6.57,7.76,23.55,0.87,15.76,68.2,44.2,41.54,20,1.33,1,0
2026-08-30,7.68,5.36,22.4,7.29,18.34,63.9,9.78,37.7,100,1.09,0,0
2026-08-31,1.83,13.91,10.39,3.4,14.19,61.97,29.27,39.7,200,4.98,1,0
2026-09-01,32.22,14.03,11.41,12.2,15.61,81.34,1.1,29.21,20,0.02,1,0
2026-09-02,8.04,15.87,11.72,5.43,16.89,61.63,4.19,30.59,200,0.11,1,0
2026-09-03,7.35,10.52,12.86,5.17,12.75,56.8,1.44,25.48,10,1.36,0,0
2026-09-04,16.17,10.76,12.74,9.09,21.57,68.43,18.05,38.97,10,0.8,1,0
2026-09-05,8.75,13.53,11.73,4.25,15.43,65.92,21.23,30.64,5,1.05,2,0
2026-09-06,15.67,8.46,16.63,6.91,15.65,66.52,6.96,36.73,10,12.28,0,0
2026-09-07,0.95,13.94,17.82,4.2,17.87,67.84,2.07,42.14,20,2.98,1,0
2026-09-08,25.21,22.83,22.14,11.81,17.18,60.17,1.36,45.71,200,4.2,1,0
2026-09-09,42.33,27.74,21.24,15.0,15.42,86.76,8.87,38.35,10,0.92,2,1
2026-09-10,15.69,34.8,20.39,7.26,15.6,71.8,7.06,40.08,20,0.55,1,1
2026-09-11,46.37,21.51,22.23,15.0,12.33,85.47,11.87,34.37,50,2.92,1,1
2026-09-12,2.46,19.52,20.5,3.63,14.21,44.55,3.64,46.62,20,3.3,2,0
2026-09-13,9.73,8.67,15.55,6.71,16.36,71.29,5.15,35.39,50,1.6,1,0
2026-09-14,13.81,12.21,14.19,9.43,16.2,61.77,0.22,36.08,20,4.53,0,0
2026-09-15,13.07,11.53,7.86,4.97,17.75,64.0,9.42,31.11,10,6.84,1,0
2026-09-16,7.7,8.99,8.57,5.54,15.06,63.0,5.5,39.42,50,1.27,1,0
2026-09-17,6.19,5.31,7.56,3.76,12.52,65.13,25.23,34.02,5,0.5,1,0
2026-09-18,2.03,5.23,8.43,2.13,17.4,64.21,10.27,37.18,20,1.46,0,0
2026-09-19,7.46,4.05,7.06,6.9,18.16,68.19,5.09,34.59,20,9.12,1,0
2026-09-20,2.66,10.0,6.09,4.95,17.08,65.41,3.06,31.33,20,0.69,2,0
2026-09-21,19.88,8.69,6.93,10.0,14.95,71.21,23.57,37.42,50,1.92,0,0
2026-09-22,3.51,8.1,8.58,5.66,17.36,63.84,0.16,35.16,20,2.37,1,0
2026-09-23,0.91,5.49,11.92,3.2,22.12,55.0,3.96,29.96,50,0.48,2,0
2026-09-24,12.06,8.84,13.38,6.6,15.49,62.27,28.74,30.41,50,1.78,0,0
2026-09-25,13.57,18.82,11.45,10.19,12.63,71.26,10.61,35.32,20,0.76,1,0
2026-09-26,30.83,19.1,14.43,12.45,14.07,79.6,7.61,40.31,200,3.85,1,0
2026-09-27,12.91,16.7,15.96,8.25,16.49,70.07,2.28,44.58,200,2.51,1,0
2026-09-28,6.36,14.54,14.42,5.42,12.02,60.61,17.92,26.88,50,3.5,2,0
2026-09-29,24.37,14.13,14.27,8.59,15.57,76.74,2.28,35.84,5,0.45,2,0
2026-09-30,11.66,12.42,14.98,4.54,15.98,60.02,2.85,38.44,20,0.07,2,0
2026-10-01,1.24,8.47,14.21,3.18,18.29,66.01,2.13,37.16,10,3.8,1,0
2026-10-02,12.52,16.52,14.06,8.52,17.83,64.95,1.72,40.67,20,0.98,2,0
2026-10-03,35.79,18.63,10.91,15.0,16.94,86.32,30.64,37.64,10,0.4,1,0
2026-10-04,7.57,16.21,9.6,6.87,10.88,56.18,9.21,28.91,50,0.19,1,0
2026-10-05,5.27,5.06,10.63,3.9,17.04,71.45,10.16,29.18,5,1.45,0,0
2026-10-06,2.32,3.35,10.79,6.14,16.6,59.35,30.86,35.88,200,0.33,2,0
2026-10-07,2.46,4.43,5.85,3.08,15.7,59.33,2.62,37.29,10,1.67,1,0
2026-10-08,8.5,8.18,10.79,6.31,11.72,65.23,0.06,35.03,50,2.6,2,0
2026-10-09,13.58,7.78,13.05,7.56,13.62,63.31,9.14,27.33,200,1.53,0,0
2026-10-10,1.26,18.98,14.61,3.67,12.84,60.27,7.09,30.61,10,4.68,2,0
2026-10-11,42.09,21.49,18.03,15.0,11.14,77.36,6.49,40.67,200,0.34,0,1
2026-10-12,21.11,25.48,17.0,8.99,15.16,67.05,0.64,35.06,20,1.36,0,1
2026-10-13,13.25,20.27,16.45,5.86,13.56,69.06,6.06,37.17,200,0.36,2,0
2026-10-14,26.44,13.65,18.4,11.46,20.41,68.71,3.39,42.69,200,4.17,0,0
2026-10-15,1.25,12.47,16.16,3.4,14.81,56.79,3.21,30.45,10,5.38,1,0
2026-10-16,9.72,8.63,16.43,10.47,17.73,58.0,2.52,34.5,100,1.02,2,0
2026-10-17,14.92,17.03,15.23,8.79,12.0,64.94,4.04,33.48,10,0.73,2,0
2026-10-18,26.46,21.44,17.51,10.95,14.08,79.79,4.36,38.78,10,0.66,1,0
2026-10-19,22.95,18.09,17.62,9.12,15.33,67.25,3.69,40.91,5,3.93,1,0
2026-10-20,4.87,23.41,20.69,2.7,13.31,58.78,38.52,30.87,10,2.29,1,0
2026-10-21,42.42,16.43,26.14,15.0,14.28,82.18,26.99,40.43,50,4.25,0,1
2026-10-22,1.99,25.21,22.78,4.24,14.69,59.14,8.55,43.46,20,0.25,1,0
2026-10-23,31.21,28.76,22.24,14.58,14.65,86.74,39.66,29.62,100,1.29,1,1
2026-10-24,53.08,29.07,21.64,15.0,18.82,85.73,47.33,38.33,20,2.26,1,1
2026-10-25,2.92,25.07,16.69,4.65,15.87,63.14,4.4,30.6,200,4.55,1,0
2026-10-26,19.21,7.58,17.96,8.87,16.07,74.32,5.89,33.98,5,0.96,1,1
2026-10-27,0.62,9.21,15.36,4.01,16.18,64.93,31.96,23.62,5,0.75,1,0
2026-10-28,7.8,6.44,13.67,5.22,16.32,65.07,9.38,42.43,50,4.88,1,0
2026-10-29,10.89,10.58,15.64,8.83,14.93,64.64,2.39,34.48,100,0.1,1,0
2026-10-30,13.04,21.72,14.31,7.18,14.45,76.64,11.69,31.69,100,1.31,0,0
2026-10-31,41.22,23.66,17.77,15.0,15.42,80.11,2.3,38.75,20,1.23,2,1
2026-11-01,16.73,22.6,23.1,5.86,17.4,66.16,4.15,34.03,20,0.32,2,0
2026-11-02,9.85,17.15,21.59,6.22,17.33,61.69,2.58,32.95,5,1.0,1,0
